index_firm,CR-Last0,CR-Last1,CR-Last2,CR-Last3,CR-Last4,CR-Last5,CR-Last6,CR-Last7,QR-Last0,QR-Last1,QR-Last2,QR-Last3,QR-Last4,QR-Last5,QR-Last6,QR-Last7,NWC2TA-Last0,NWC2TA-Last1,NWC2TA-Last2,NWC2TA-Last3,NWC2TA-Last4,NWC2TA-Last5,NWC2TA-Last6,NWC2TA-Last7,CA2NA-Last0,CA2NA-Last1,CA2NA-Last2,CA2NA-Last3,CA2NA-Last4,CA2NA-Last5,CA2NA-Last6,CA2NA-Last7,ROA-Last0,ROA-Last1,ROA-Last2,ROA-Last3,ROA-Last4,ROA-Last5,ROA-Last6,ROA-Last7,NPM-Last0,NPM-Last1,NPM-Last2,NPM-Last3,NPM-Last4,NPM-Last5,NPM-Last6,NPM-Last7,ROE-Last0,ROE-Last1,ROE-Last2,ROE-Last3,ROE-Last4,ROE-Last5,ROE-Last6,ROE-Last7,TAT-Last0,TAT-Last1,TAT-Last2,TAT-Last3,TAT-Last4,TAT-Last5,TAT-Last6,TAT-Last7,R2NWC-Last0,R2NWC-Last1,R2NWC-Last2,R2NWC-Last3,R2NWC-Last4,R2NWC-Last5,R2NWC-Last6,R2NWC-Last7,RE2S-Last0,RE2S-Last1,RE2S-Last2,RE2S-Last3,RE2S-Last4,RE2S-Last5,RE2S-Last6,RE2S-Last7,S2NW-Last0,S2NW-Last1,S2NW-Last2,S2NW-Last3,S2NW-Last4,S2NW-Last5,S2NW-Last6,S2NW-Last7,D2TAR-Last0,D2TAR-Last1,D2TAR-Last2,D2TAR-Last3,D2TAR-Last4,D2TAR-Last5,D2TAR-Last6,D2TAR-Last7,D2E-Last0,D2E-Last1,D2E-Last2,D2E-Last3,D2E-Last4,D2E-Last5,D2E-Last6,D2E-Last7,TL2NW-Last0,TL2NW-Last1,TL2NW-Last2,TL2NW-Last3,TL2NW-Last4,TL2NW-Last5,TL2NW-Last6,TL2NW-Last7,emscore-Last0,emscore-Last1,emscore-Last2,emscore-Last3,emscore-Last4,emscore-Last5,emscore-Last6,emscore-Last7,class
165,0.0288724570295012,0.0350342561329365,0.0464033568333139,0.151420947108972,0.110533726970779,0.142802109981815,0.152006986166226,0.124434311938838,0.0383492613702779,0.0573330141385158,0.0594886691003288,0.166157533716749,0.116667763720577,0.127561594841183,0.197225754453416,0.0948622066768221,0.192540297021185,0.162726605165103,0.228171223942175,0.381665180381364,0.4109753769655,0.467336469751772,0.348327778135433,0.341820163527269,0.821586092492645,0.829513374830689,0.824911143112158,0.635653124536328,0.675332667572076,0.667614740161148,0.638615918755466,0.72727242271342,0.149630871459806,0.192537534974902,0,0.469236157587787,0.214524485128248,0.332286285541395,0.294299204265518,0.557473881397071,0.484028648030036,0.294158502959606,0,0.636257410806323,0.140427497167192,0.642948684670538,0.37739081952529,0.586021980053176,0.997006452007287,0.716109709782174,0.413978019946824,0.201362250601816,0.553392546568686,0.133903100507061,0,0.166071695559231,0.242772839722748,0.209104310444919,0.19608315013785,0.266013305421922,0.139193750468483,0.204359905801568,0.259768272955581,0.248859990638607,0.687317057352254,0.227004637487889,0.455374320939447,0.410635116688786,0.306352611994136,0.339501646440498,0.772877130225181,0.107259463688848,0.438989835473344,0.397329974569681,0.357715364685936,0.511919875769149,0.445043275609647,0.514612972686521,0.483177923631599,0.501844061843936,0.586021980053176,0.297358697917537,0.210750446036562,0.520266856686229,0.454730382630123,0.0576854954645135,0.183050650734148,0.283640566963636,0.969368733734097,0.948094242381613,0.896217476475189,0.758780656157627,0.748725427422626,0.767993200815534,0.876137818867807,0.909259660559403,0.629648693279025,0.216859052502018,0.499553942200914,0.631118411372201,0.513443728275659,0.460301941939056,0.752308387403802,0.248718570497548,0.586021980053176,0.310444954768188,0.234314697986418,0.489102060228192,0.505286781545572,0.13244327261443,0.196445204567442,0.314657122330238,0.0327432563336266,0.0342989971075871,0.047278012679139,0.109300561692157,0.0939112694290259,0.095144421571612,0.0433701854073436,0.0133321968130812,1
166,0.113517820528001,0.246450068432128,0.156416224942538,0.135983771057688,0.13864427784711,0.354142872747163,0.0011974977738215,0,0.0655555664732532,0.16023896672903,0.0514881301686861,0.0295419413947479,0.0501375225311305,0.173395866611562,0.00403360045867546,0.0152025454947013,0.504925724535643,0.568598425463626,0.604460122656354,0.676326851267287,0.581544081887737,0.586974983870066,0.0936354230851195,0,0.106836122261093,0.162230488208151,0.291881494882447,0.16712694076287,0.114748253739612,0.0267714458713225,0.208619363793996,0.284389925792291,0.0275298605679607,0.66715387768915,0.630160559067961,0.319501637102941,0.867219544812226,0.786748015856241,0.877716302589003,0.938163296696801,0.102158238973826,0.401803060645826,0.486845854848191,0.240859596404178,0.202761443612053,0.249971604232408,0.489529292507664,0.842099709438331,0.0250645308274156,0.424471995852969,0.489930312937485,0.064781804437424,0.93475202531035,0.762802422808055,0.00994025322364311,0.110749393328921,0.767950545889764,0.962905586765592,0.784831724966027,0.749610237935648,0.758439355823752,0.898580549937139,0.686103480574153,0.876999014958547,0.96969648435913,0.641107301083785,0.738781734148389,0.199572365374703,0.719554506395557,0.130412553542276,0.0206951741914034,0.00869015952017353,0.0229841753140682,0.0366988924375883,0.00837417643977602,0.00697064337823045,0.00295419363944932,0.000192050319985519,0,0,0.441702237120052,0.90145522744765,0.44390779819412,0.423331263834281,0.443729939043421,0.350144334271704,0.934535713216339,0.915075774801003,0.191769452341211,0.167154213987939,0.256240672646551,0.268429634252104,0.214943893679601,0.0370944132344079,0.66269035173879,0.766762107760025,0.0807043062836476,0.398849214769987,0.669848942493178,0.339812273867599,0.412938749374619,0.129720822578411,0.0203684609378193,0.379040169712988,0.0638762864006398,0.0636453871266687,0.0582690724665878,0.054842207542876,0.0400077754730967,0,0.287093519232635,0.49541278685838,0.383513159980943,0.55347330228737,0.412617872601184,0.426539123986737,0.458288462341806,0.962905586765592,0.0818985883268286,0.0243068526429359,1
167,0.0761751910248676,0.165748044816776,0.105306800688281,0.0990714956273611,0.0930034560697451,0.244245610394755,0.00825720569010305,0.00351007768460101,0.0435936248021311,0.107428218483418,0.0342131754337627,0.0190888439749512,0.0331594783669571,0.11693098400264,0.00272009292910661,0.0102519664325251,0.334414761890935,0.376345470927442,0.402407343416099,0.4489727985096,0.386116876193091,0.39583159500922,0.0906936276442175,0.0273605852807301,0.072045851767628,0.375597604380553,0.436934659144838,0.463359871583109,0.428037856508111,0.178023947508117,0.20632446607948,0.252162886299635,0.0410035999764658,0.604310889675057,0.617705677985686,0.345215165775512,0.724451901208051,0.605892732866611,0.744317976680281,0.744525782697204,0.271904209716317,0.512680827745065,0.567122930890274,0.451256640541146,0.362298896981025,0.340026614519596,0.51906862778318,0.72796362386832,0.33733419636564,0.51702307625194,0.478833686001938,0.172159820767897,0.929405167986012,0.675193995336954,0.149000875661996,0.137895323396956,0.596892409690984,0.735122995895171,0.597337248298317,0.608445570482177,0.597923915711881,0.638511687129319,0.526618124637041,0.644304864027643,0.973307151740207,0.438153598902234,0.634033252757348,0.260756372231307,0.500978338893758,0.220842862964699,0.183829182761646,0.00750978899734064,0.270291032391186,0.251703543503894,0.193270242813137,0.271026275884835,0.243655281352748,0.2548621852547,0.195928555173369,0.249661563898461,0.272850742677164,0.946750573208678,0.650009407382207,0.63613344564749,0.649889466544449,0.339938388197423,0.758872015923763,0.700988389661605,0.454962825322428,0.438363329046341,0.498439543524958,0.506659273916228,0.470590707822533,0.350656391283133,0.722569375947117,0.808271514552884,0.375193867951661,0.282634789084468,0.674766922169362,0.312405023969542,0.296270436513628,0.152604934320636,0.0997877283179061,0.264093710397226,0.0180605849721714,0.368561267357286,0.389950638104498,0.387639702466849,0.377635976467281,0.350656391283133,0.350884057166623,0.565890772286265,0.258625375857393,0.373239449822834,0.278252387459825,0.287640302263512,0.309050739823754,0.649343608716867,0.0578456567709763,0.0163915337377261,1
168,0.0512425664987414,0.111497655526553,0.0708392150310115,0.0628894169166796,0.062562833360154,0.160652205120209,0.0106317905356323,0.0191825983781744,0.0336413602812733,0.0728131208694569,0.0350871140983141,0.0250734848469062,0.0259877703834415,0.0811469279738252,0.0296098256657249,0.0121731382752924,0.224958683316762,0.253165204590088,0.270696860449615,0.302021145916702,0.259738366762372,0.266273396320611,0.0689623014206154,0.0688639723496761,0.611655470737337,0.450498025203475,0.562832370795708,0.602196454976307,0.292956607810359,0.227361188568648,0.411936169947974,0.692200392744371,0,0.383396527532454,0.550054974107736,0.135711599576158,0.393402614929638,0.351087564968933,0.91436935008376,0.425585304620234,0.0297497714995375,0.167335977421969,0.402729756723916,0.109898840188527,0.0919800327391854,0.107267425640829,0.733894142656943,0.382007335635244,0.468783525036699,0.512264845812522,0.300288163358257,0.136954804876085,0.590782946057617,0.391667708158427,0.0145501314383751,0.167759818638458,0.348370553566215,0.436809315507255,0.371697733755131,0.481233592286996,0.344137063282798,0.407629117891624,0.426378933177359,0.397838941522141,0.934777701730337,0.628748168982987,0.513826921183467,0.420301491569793,0.469835147521393,0.109525322410764,0.211331279136783,0.101252211488944,0.0104264655065097,0.0166479645625317,0.00379883378897252,0.00877806882506466,0.00134013066209147,8.71210739337476E-05,0.0814623783100819,0,0.44644529019606,0.533211291870991,0.334062395210053,0.585122074653238,0.32642512973466,0.232699881935892,0.597014626695118,0.415111957311141,0.633356959241702,0.622190583675997,0.662603471047795,0.668132831401338,0.640810355360797,0.55231960657555,0.773224640418134,0.894194731591582,0.44930267787774,0.648503387281903,0.53249565953467,0.553399353082182,0.327355258024357,0.0937975174068803,0.17441895136901,0.313174650500506,0.575339925131217,0.575235180745889,0.589623674402865,0.588069122697863,0.57023986288991,0.527851666704307,0.499354502330512,0.787928107658024,0.173975645381816,0.251075803948514,0.187178611251384,0.193493801829054,0.207896466997163,0.436809315507255,0.0448403021312222,0.0110264804888719,1
169,0,0,0,0.0329979539431625,0.0406248700828757,0.0953967280630402,0.176196680421276,0.181724992162249,0,0.0133319022924855,0.00134885551977476,0.00268008828184448,0.00983305245555293,0.0387067878305246,0.21905573411289,0.11890328842222,0,0,0,0.103866799493865,0.117951579306406,0.221508508109194,0.229938841200641,0.280625855066368,0.3984716654555,0.639417073333232,0.609327610143885,0.560685006026556,0.579176628325828,0.615841060625613,0.560706044188902,0.616948196816143,0.28815869391838,0.155522017970492,0.18613980425955,0.251074847324972,0.22188797049611,0.346243034348564,0.13028587095197,0.0956206331260747,0.434782649486533,0.225595269232968,0.225512768627419,0.406251061065801,0.357656141743728,0.64969773014768,0.161508732980566,0.136836814030697,0.983548837049719,0.713828203806268,0.827156162428333,0.126293465007065,0.407105377650491,0.218375820659407,0.124819002174287,0.0677382642539293,0.24946668821874,0.249542154574829,0.24165761634893,0.184913123993127,0.251014096790856,0.273878678953206,0.295959662136627,0.045409561920765,0.530522260499449,0.36917385561789,0.325660693573864,0.290781847118063,0.465709032756842,0.248308118951401,0.857401435792691,0.128708006220516,0.21778759185006,0.193994161682022,0.160374180697291,0.227646576526564,0.206565887930861,0.21773734608139,0.167473464925456,0.213402722884298,0,0.299729872424563,0.299729872424563,1,1,0.0887382259003003,0.109974346739563,0.0717143737002231,1,1,1,1,1,1,0.957293241167131,0.970559634878276,0.467199474863633,0.355980346037703,0.274795782453967,0.601548619397816,0.71548642002199,0.402403342001323,0.785565487425625,0.295230312608668,0,0.299729872424563,0.299729872424563,1,1,0.299729872424563,0.13443799233721,0.198139440613826,0,0,0,0,0,0,0.00223662368390836,0,1
170,0.00771157704311707,0.00916867121765915,0.00355996661265227,0.0163568112128159,0.0100868989253041,0,0.00873566816248649,0.0166101789999091,0.0163195995588813,0.0133827186586277,0.0208634875338863,0.0276532581340521,0.0165249639690645,0.0021545270354867,0.0240546858675814,0.00456909037335838,0.124652549609216,0.145287715279446,0.106819427774765,0.145702595460106,0.123958844339801,0,0.0229340406317609,0.059629195420906,0.487665846726451,0.326360804801706,0.372703586013811,0.45579287224362,0.208597137614496,0.186355752077704,0.274748459817829,0.487665846726451,0.38023213131033,0.388285746153551,0.755667506070445,0.280901038374304,0,0.176900277120903,0.446981041004752,0,0.505196528247464,0.454767560693522,0.684393333746807,0.460721502260719,0,0.186602275118422,0.443188984861978,0,0.752100769012793,0.327362374642803,0.0675727897463417,0.499208578300626,0.671289271598837,0.549740542561323,0.0872442729015976,0.35546737150925,0,0,0.0326988001634952,0.134688338516496,0.0125990331376654,0,0.099697114580027,0,0.524983306755678,0.427184350554636,0.180661439466857,0.324905873442867,0.20132278285766,0.0685402144076658,0.468825392667253,0.207699347144588,0,0,0,0.00486282340556904,0,0,0.0705381335110636,0,0.739979098526064,0.356370386781322,0.114895632118405,0.340370306896498,0.108352400707171,0.0639565985285335,0.14986528219947,0,1,1,1,1,0.997350887210864,0.990586752296705,0.936131928929447,1,0.357349504180351,0.404868704924089,0.197968240991636,0.345708186790238,0.121252676326118,0.0302643495999119,0.432350630241731,0.12331186481537,1,1,0.487665846726451,0.487665846726451,0.478054534282527,0.457065851899118,0.319618941057074,0.487665846726451,0,0,0,0,0,0,0.00665710960857971,0,1
171,0,0,0,0.0141821181342409,0.0189432095068787,0.0423202992781253,0.0912545027743068,0.106277256937668,0.00516134617321425,0.00687052766420125,0.0150648922674458,0.0158774626741598,0.00898759226029957,0.0210242192201786,0.135364326568153,0.0617540308662193,0,0,0,0.048432660574849,0.0550003353588646,0.103288504507423,0.127910814214674,0.20229740638958,0.859272620807676,0.642763024034843,0.703132343820509,0.751132625389202,0.418377684967945,0.480761422326189,0.614720224520701,0.937080538965874,0.118024209440813,0.113671916806057,0.33604355528976,0.0598909927417385,0.0478104557862878,0.127979499634905,0.617281175966565,0,0.11199009806759,0,0.23761386617122,0.0839392971247849,0.0768690639965282,0.230981891208676,0.612044343393351,0,0.884746113032657,0.62415659723165,0.419851151527221,0.14413727476616,0.280185720631799,0.102138546505827,0.0150067222178096,0.151811114765091,0.0848305456217949,0.0821709754290325,0.104655261546454,0.214262147790728,0.0829229392345929,0.114736397302014,0.250202337957187,9.24399492199881E-05,0.713730331517914,0.576503463129034,0.311892447816486,0.480398136767077,0.383871708194947,0.123522810528994,0.579244333433853,0.178100824780451,0,0,0,0.00671556302155437,0,0,0.0974132189283012,0,0.314377851893774,0.158112520709885,0.158670960065881,0.796584741409879,0.476167826956621,0.0883241138410944,0.206964074862554,0,1,1,1,1,0.996341573114444,0.987000297375269,0.911798142649348,1,0.583502208463618,0.719668687665099,0.312628901101467,0.724741686486706,0.493983117928373,0.203476293198808,0.535104342181593,0.303184043157123,0.673466925284721,0.673466925284721,0.673466925284721,1,0.986726769809675,0.631208307896549,0.441394013834249,0.673466925284721,0,0,0,0,0,0,0.00919347370636848,0,1
172,0.0986358795482601,0.214619798965389,0.136357110084714,0.118277175982761,0.120426054297292,0.309236492941635,0.00389732466532729,0.0054222300471191,0.0576674892383985,0.139258612418223,0.0477134810830102,0.0281749972233066,0.0439773950948254,0.152112074215285,0.0113745441166993,0.0147663518162625,0.433018857310988,0.48731307449973,0.521059438388126,0.581354982881254,0.499965634208903,0.512544793146359,0.0892487628995031,0.0194653660925955,0.252482714492479,0.248196459378787,0.376535475513551,0.294723856188158,0.168292320530607,0.0842107539080606,0.271854742343469,0.40752216251671,0,0.588685173748633,0.597297364256952,0.261228777239805,0.757253502146959,0.675802035989321,0.912331817039401,0.819201373238438,0.0572647913388319,0.322101964067103,0.448888640320346,0.186363408010225,0.177050683640722,0.206477106786224,0.572130206075845,0.735318937336896,0.132508227766499,0.458367871354088,0.449864152488345,0.065676028121273,0.835721270658786,0.65221590167304,0.00739833668073011,0.116618652813403,0.670572110406724,0.840806266621906,0.688738499197533,0.693812380590666,0.661632813119728,0.784637837640495,0.631648644148269,0.765792906109592,0.981564004080787,0.648272026263772,0.694250553875494,0.265415274640701,0.664806634061245,0.126804906742237,0.0597357453375739,0.0286203554205288,0.0200697128595117,0.0320453626645322,0.00731230571837493,0.00767416587760555,0.00257959301410538,0.000167697762657053,0.0230264819538357,0,0.427614796704265,0.809230492144986,0.425125508648382,0.480762137107859,0.422834228844004,0.326622985553526,0.864955829960452,0.799041418454125,0.294255513015112,0.272761560808081,0.350551588969532,0.361194953638324,0.313626588704126,0.156120870976186,0.684613122646973,0.796337372942466,0.187123999179052,0.480439354921783,0.649534875833796,0.409576104433799,0.400158622965008,0.1231513328456,0.0493019590076023,0.370843207144509,0.18257958459709,0.182377964044482,0.210074112465643,0.207081784305619,0.190990884078019,0.149204665144972,0.355025667782528,0.59178669106809,0.334882539551041,0.483291225398642,0.360296687205463,0.372452682107839,0.400176109011727,0.840806266621906,0.0736867495228339,0.0212246707308917,1
173,0.0527031838495909,0.0696501275266144,0.0833728171008316,0.227438830732098,0.147412822638264,0.163010918648371,0.0836846385072878,0.0304253917195071,0.0655255275615372,0.0884767598629278,0.0977561618361471,0.268139220377019,0.182193961663986,0.178700112347347,0.109948112062377,0.0406077688443105,0.33796627658538,0.29291915851079,0.400984017376914,0.55381766519248,0.582931049954212,0.575813992305134,0.371605370204962,0.307446534853683,0.95512291895271,0.958026815836368,0.96482341234592,0.788741058007141,0.832574975313761,0.624214197967046,0.562339653060026,0.651783179061979,0,0.335593750336513,0.0310898573030883,0.652951203167409,0.294840356349496,0.316075309522539,0.522860295326878,0.952446911966835,0.557652649465264,0.495957802394887,0.0235769791276454,0.907080922819669,0.0802577632633953,0.579674073082795,0.637142717887452,0.993667085005838,0.949522329846002,0.68953026865468,0.0256832456627168,0.328161530699319,0.819085588555907,0.197372862961416,0.000231197539840257,0.270684182563308,0.259360390436857,0.220491046997554,0.183791380940211,0.37791150289769,0.0960887234619725,0.142536016232521,0.225726604400628,0.449008350497094,0.921204812061285,0.0573003085974958,0.576749301976869,0.501967695760255,0.103615321546135,0.428768098876599,0.581518664778137,0.0566549723044882,0.71249330726739,0.645711436677346,0.580039653252893,0.829821255752888,0.721251585924423,0.833829489891111,0.782885699500895,0.813130153886372,0.970732779298715,0.528143937110874,0.364746322923224,0.194410128655308,0.0892917399779002,0.111822265262243,0.345584589521592,0.507548737846598,0.907999376362678,0.872238261824922,0.792853254150827,0.570805477418297,0.551709303712313,0.573605309665705,0.78162549983471,0.840747981306635,0.83955865357286,0.0424920659923415,0.763939022821704,0.532365206333629,0.18280992054991,0.420495858794831,0.54819144963855,0.147057924399667,0.95092629569517,0.504401009326271,0.382711068278244,0.124597269407007,0.150043468269175,0.214595781499308,0.333347205772825,0.535804706779148,0.0731580105222892,0.0845884449732386,0.0982341852153446,0.199458143131647,0.176187482954244,0.204638701510415,0.0745653467526926,0.0228761715454621,1
174,0.016643701115567,0.0201957071851216,0.0267494935087629,0.0936909985078038,0.0498735674944814,0.0616373646446826,0.0438185720091385,0.0174530568681547,0.0221066618472231,0.0285066751726588,0.0338329333372802,0.0948691790389525,0.0639028959704206,0.0603430338227975,0.0390415122889409,0.0141636759287803,0.110991009634154,0.093804728054543,0.131530671275615,0.184617150123713,0.196713336139056,0.193912591494766,0.182486753745552,0.161049741888928,0.337815887064679,0.840504060556833,0.791227414774542,0.939681113069839,0.956252994327827,0.523670413036465,0.320131127549657,0.340610224268716,0.0774317341777673,0.427502987647413,0.411233021815622,0.497657558420976,0.352411163971327,0.256605585233742,0.457487164004365,0.532610927785188,0.627128203336478,0.667970217697584,0.49821851736423,0.905516057053602,0.450731934549972,0.542808372908314,0.574365545981513,0.640125308487524,0.974842192975549,0.677798801440782,0.280325466905512,0.395092798039921,0.886631133477868,0.406047949133341,0.275758834325246,0.236683280694583,0.227170542761709,0.222473349994618,0.181052826767287,0.315994457244358,0.184459817901086,0.0954124122223493,0.188253684275301,0.243273271972926,0.921559553279074,0.0316570127750372,0.450275482708095,0.41671246826941,0.0601852215487395,0.40334660228577,0.55403497750654,0.0343379814287898,0.734209843697892,0.65762866353786,0.560516980033225,0.798031958783539,0.712907615603676,0.777692248499596,0.648524858269859,0.760755181708382,0.337815887064679,0.833598318771586,0.783672472246788,0.723454950703107,0.685676056955221,0.229299820068761,0.348483633565874,0.321942696830871,0.98234242274566,0.97007861453929,0.940173941524917,0.86094766170737,0.855151264762593,0.866258288359038,0.834248155892726,0.88265048140251,0.902935127519065,0.0334885812675641,0.680504876307387,0.340274175171961,0.0909544976697061,0.270168272722827,0.383473021149141,0.0613658903737078,0.337815887064679,0.841141970062546,0.797256226690152,0.705489816767846,0.714819596494247,0.738531832213586,0.410251794461117,0.619129440723019,0.0188750466027342,0.0197718627077384,0.0272536941198166,0.0630069646898796,0.0541357148150958,0.0548465727677201,0.0299423084811367,0.00768542485816528,1
175,0.00162655974432706,0.00193389645570946,0.000750883814155345,0.0237363255467256,0.00212757308203768,0.0138025375917309,0.0189491032505811,0.00892829996851865,0.00265389381609982,0.00272286723482815,0.00219577615834564,0.00359860687538769,0.00281311402480556,0,0,0,0.0262922639673361,0.0306447238609545,0.0225308234825407,0.0307322322132419,0.0261459446010963,0,0.0700761416914041,0.0695949020650699,0,0.677101404540603,0.610727680570828,0.891936227220547,0.891936227220547,0.406903719653475,0.16696369413941,0.153589077350007,0.184497765554295,0.496499043582658,0.661978647542626,0.424186009717857,0.355178206806378,0.250924985188595,0.387704726449281,0.284547903300418,0.685687812346627,0.767248030925046,0.77914472447947,0.884622622091301,0.573751361562214,0.498652769870576,0.480617726863757,0.407199024455388,0.931067853259501,0.603472408926812,0.377587493359212,0.459104874011316,0.932354228398529,0.575250564950624,0.387546341009072,0.243454081025986,0.20099269209357,0.218190071178055,0.17940150323311,0.26589190035821,0.224013609173505,0.0827851717842703,0.162634874890044,0.134539853481851,0.843823096610977,0.0586507016416087,0.353949509679391,0.333761678893884,0.0651731373169726,0.346165069815295,0.527880749717265,0.0444182908809083,0.648092368768084,0.577287873490236,0.477241525903394,0.677430737764987,0.614698819517517,0.647942847397463,0.498367577635289,0.63504387463388,0.108063772779453,0.942954436563989,0.891936227220547,0.891936227220547,0.891936227220547,0.264067234204956,0.327261687760595,0.21340765068974,1,1,1,1,1,1,0.872913216683818,0.912391354314293,0.815917221104444,0.0347646918179027,0.567350547820693,0.211755546668665,0.04528064676129,0.165657224201531,0.313159533163865,0.0219151700090415,0.108063772779453,1,0.891936227220547,0.891936227220547,0.891936227220547,0.891936227220547,0.400060610276792,0.58962339554315,0,0,0,0,0,0,0.0066557453022619,0,1
176,0,0,0,0.0194967363937104,0,0.0127063174532991,0.0206488607485775,0.0143127322390762,0.00137108340696212,0.000173709362252564,0.00383482498946887,0.00388578147036094,0.00116949486686719,0.000790399697617394,0.00882458939844436,0.00167619509526052,0,0,0,0,0,0,0.072924054498007,0.085942848336865,0.17890280857109,0.743052098532347,0.698950980084532,0.988307229856735,0.897622160379743,0.442952358316403,0.254496097330683,0.320293589882034,0.0960140514078519,0.425839402371723,0.599190182491358,0.335953223071216,0.326969371985561,0.196646954078992,0.520889953462636,0.261948642847519,0.533134122477499,0.618008610447926,0.680903428678316,0.732353317786004,0.528183088857492,0.422815931832298,0.605032515274171,0.37485861110812,0.938815420765851,0.648075062768168,0.372388313475657,0.384264835914298,0.817137488034408,0.452902609475699,0.345922782265715,0.21612302019098,0.185029523343891,0.200861058419231,0.166712755182429,0.287400189004954,0.204009487926704,0.076210237873,0.186292563325346,0.123854477997214,0.916777536986981,0.137291460055884,0.377966735307974,0.404975709957786,0.0917742270003229,0.330217368092635,0.497585876603234,0.0497486414996035,0.596619811530987,0.531438725216834,0.43933822239023,0.625412031837712,0.56587843264684,0.596482165392476,0.484663697795764,0.584607650169004,0.0835127584514483,0.863098918556481,0.863247264919833,0.94596384810939,0.86084684568921,0.266557400229154,0.356248904139234,0.196458465597742,1,1,1,1,0.999028158889167,0.996546700034051,0.859576315700848,0.919349376421687,0.882211304741306,0.180531859969228,0.594916339940916,0.321762460682089,0.0861665726004391,0.163603093729476,0.289068814920039,0.0648543588365766,0.17890280857109,1,1,1,0.996474038930931,0.988774229211213,0.485541049270012,0.72169734847887,0,0,0,0,0,0,0.00856933116373336,0,1
177,0.0267270820266665,0.044995833390361,0.0246710945511424,0.041744743278522,0.0337929029848198,0.0419911575016101,0.000141988788983101,0,0.0294196514994871,0.041208965029636,0.0240149935466374,0.0328550813201013,0.0288902043617637,0.020559761907767,0.000478268984618906,0.00180258458215297,0.2743241239462,0.317374979754701,0.255445621222389,0.330862239382251,0.282215394287692,0.0695983482767702,0.0111024676792077,0,0.0126676908726883,0.0192358692102639,0.0346087490857528,0.0198164476328351,0.0136058420671785,0.00317432337804273,0.0247362554412146,0.0337204644927052,0.657422353353144,0.611677200976384,0.956147681036144,0.521150832881512,0.102827291743023,0.397628058106781,0.10407190526762,0.111239179962124,0.881262097574528,0.830032463538084,0.939154679679075,0.798351937545005,0.0240416746154487,0.350673305958748,0.058044092385326,0.0998488018600632,0.59854944784679,0.134854025963809,0.0580916418726257,0.686965785840136,0.992263467112579,0.943976287543924,0.132580207558575,0.437543683842783,0.0910568440238725,0.114172903832294,0.125061300770926,0.109689570686366,0.110887758365759,0.106545804826157,0.0813521364744816,0.103986855588007,0.276341828237218,0.301150335839421,0.130984174751329,0.0895069483877618,0.214355944035401,0.057165288692677,0.494207738044258,0.207523939638679,0.00272526203385351,0.00435143296977099,0.000992936435798211,0.000826517788462751,0.000350282385868981,2.27716434674772E-05,0,0,0.933801945209199,0.523019800815066,0.0526346954989271,0.0501949104245056,0.0526136065199166,0.0415170458596143,0.110809052911714,0.108501663996525,0.904167106453155,0.9012484472617,0.911811538614565,0.913256798835643,0.906914928564337,0.885827096167706,0.960004778701105,0.972344695256977,0.00956920920058803,0.0472920436514255,0.0794248158330141,0.0402919607057627,0.0489626571586747,0.0153811580334059,0.486405715381895,0.0466540431665523,0.889002655922975,0.888975277911087,0.00690903583753352,0.00650270823412284,0.00474377131508519,0,0.0340410329036776,0.0587417055718467,0.0454736287074662,0.0656260125440331,0.0489246104036253,0.0505752703618948,0.0543398285954059,0.114172903832294,0.00971081669642027,0.00288209351717392,1
